ward_code,ward_name,ward_type,district_name,province_name
18892,Xã Nghĩa Ninh,Xã,Thành Phố Đồng Hới,Tỉnh Quảng Bình
18895,Xã Thuận Đức,Xã,Thành Phố Đồng Hới,Tỉnh Quảng Bình
18898,Xã Đức Ninh,Xã,Thành Phố Đồng Hới,Tỉnh Quảng Bình
18901,Thị trấn Quy Đạt,Thị trấn,Huyện Minh Hóa,Tỉnh Quảng Bình
18904,Xã Dân Hóa,Xã,Huyện Minh Hóa,Tỉnh Quảng Bình
18907,Xã Trọng Hóa,Xã,Huyện Minh Hóa,Tỉnh Quảng Bình
18913,Xã Hồng Hóa,Xã,Huyện Minh Hóa,Tỉnh Quảng Bình
18919,Xã Tân Thành,Xã,Huyện Minh Hóa,Tỉnh Quảng Bình
18922,Xã Hóa Hợp,Xã,Huyện Minh Hóa,Tỉnh Quảng Bình
18925,Xã Xuân Hóa,Xã,Huyện Minh Hóa,Tỉnh Quảng Bình
18928,Xã Yên Hóa,Xã,Huyện Minh Hóa,Tỉnh Quảng Bình
18931,Xã Minh Hóa,Xã,Huyện Minh Hóa,Tỉnh Quảng Bình
18934,Xã Tân Hóa,Xã,Huyện Minh Hóa,Tỉnh Quảng Bình
18937,Xã Hóa Sơn,Xã,Huyện Minh Hóa,Tỉnh Quảng Bình
18943,Xã Trung Hóa,Xã,Huyện Minh Hóa,Tỉnh Quảng Bình
18946,Xã Thượng Hóa,Xã,Huyện Minh Hóa,Tỉnh Quảng Bình
18949,Thị trấn Đồng Lê,Thị trấn,Huyện Tuyên Hóa,Tỉnh Quảng Bình
18952,Xã Hương Hóa,Xã,Huyện Tuyên Hóa,Tỉnh Quảng Bình
18955,Xã Kim Hóa,Xã,Huyện Tuyên Hóa,Tỉnh Quảng Bình
18958,Xã Thanh Hóa,Xã,Huyện Tuyên Hóa,Tỉnh Quảng Bình
18961,Xã Thanh Thạch,Xã,Huyện Tuyên Hóa,Tỉnh Quảng Bình
18964,Xã Thuận Hóa,Xã,Huyện Tuyên Hóa,Tỉnh Quảng Bình
18967,Xã Lâm Hóa,Xã,Huyện Tuyên Hóa,Tỉnh Quảng Bình
18970,Xã Lê Hóa,Xã,Huyện Tuyên Hóa,Tỉnh Quảng Bình
18973,Xã Sơn Hóa,Xã,Huyện Tuyên Hóa,Tỉnh Quảng Bình
18976,Xã Đồng Hóa,Xã,Huyện Tuyên Hóa,Tỉnh Quảng Bình
18979,Xã Ngư Hóa,Xã,Huyện Tuyên Hóa,Tỉnh Quảng Bình
18985,Xã Thạch Hóa,Xã,Huyện Tuyên Hóa,Tỉnh Quảng Bình
18988,Xã Đức Hóa,Xã,Huyện Tuyên Hóa,Tỉnh Quảng Bình
18991,Xã Phong Hóa,Xã,Huyện Tuyên Hóa,Tỉnh Quảng Bình
18994,Xã Mai Hóa,Xã,Huyện Tuyên Hóa,Tỉnh Quảng Bình
18997,Xã Tiến Hóa,Xã,Huyện Tuyên Hóa,Tỉnh Quảng Bình
19000,Xã Châu Hóa,Xã,Huyện Tuyên Hóa,Tỉnh Quảng Bình
19003,Xã Cao Quảng,Xã,Huyện Tuyên Hóa,Tỉnh Quảng Bình
19006,Xã Văn Hóa,Xã,Huyện Tuyên Hóa,Tỉnh Quảng Bình
19012,Xã Quảng Hợp,Xã,Huyện Quảng Trạch,Tỉnh Quảng Bình
19015,Xã Quảng Kim,Xã,Huyện Quảng Trạch,Tỉnh Quảng Bình
19018,Xã Quảng Đông,Xã,Huyện Quảng Trạch,Tỉnh Quảng Bình
19021,Xã Quảng Phú,Xã,Huyện Quảng Trạch,Tỉnh Quảng Bình
19024,Xã Quảng Châu,Xã,Huyện Quảng Trạch,Tỉnh Quảng Bình
19027,Xã Quảng Thạch,Xã,Huyện Quảng Trạch,Tỉnh Quảng Bình
19030,Xã Quảng Lưu,Xã,Huyện Quảng Trạch,Tỉnh Quảng Bình
19033,Xã Quảng Tùng,Xã,Huyện Quảng Trạch,Tỉnh Quảng Bình
19036,Xã Cảnh Dương,Xã,Huyện Quảng Trạch,Tỉnh Quảng Bình
19039,Xã Quảng Tiến,Xã,Huyện Quảng Trạch,Tỉnh Quảng Bình
19042,Xã Quảng Hưng,Xã,Huyện Quảng Trạch,Tỉnh Quảng Bình
19045,Xã Quảng Xuân,Xã,Huyện Quảng Trạch,Tỉnh Quảng Bình
19051,Xã Liên Trường,Xã,Huyện Quảng Trạch,Tỉnh Quảng Bình
19057,Xã Quảng Phương,Xã,Huyện Quảng Trạch,Tỉnh Quảng Bình
19063,Xã Phù Cảnh,Xã,Huyện Quảng Trạch,Tỉnh Quảng Bình
19072,Xã Quảng Thanh,Xã,Huyện Quảng Trạch,Tỉnh Quảng Bình
19111,Thị trấn Hoàn Lão,Thị trấn,Huyện Bố Trạch,Tỉnh Quảng Bình
19114,Thị trấn NT Việt Trung,Thị trấn,Huyện Bố Trạch,Tỉnh Quảng Bình
19117,Xã Xuân Trạch,Xã,Huyện Bố Trạch,Tỉnh Quảng Bình
19123,Xã Hạ Mỹ,Xã,Huyện Bố Trạch,Tỉnh Quảng Bình
19126,Xã Bắc Trạch,Xã,Huyện Bố Trạch,Tỉnh Quảng Bình
19129,Xã Lâm Trạch,Xã,Huyện Bố Trạch,Tỉnh Quảng Bình
19132,Xã Thanh Trạch,Xã,Huyện Bố Trạch,Tỉnh Quảng Bình
19135,Xã Liên Trạch,Xã,Huyện Bố Trạch,Tỉnh Quảng Bình
19138,Xã Phúc Trạch,Xã,Huyện Bố Trạch,Tỉnh Quảng Bình
19141,Xã Cự Nẫm,Xã,Huyện Bố Trạch,Tỉnh Quảng Bình
19144,Xã Hải Phú,Xã,Huyện Bố Trạch,Tỉnh Quảng Bình
19147,Xã Thượng Trạch,Xã,Huyện Bố Trạch,Tỉnh Quảng Bình
19150,Xã Sơn Lộc,Xã,Huyện Bố Trạch,Tỉnh Quảng Bình
19156,Xã Hưng Trạch,Xã,Huyện Bố Trạch,Tỉnh Quảng Bình
19159,Xã Đồng Trạch,Xã,Huyện Bố Trạch,Tỉnh Quảng Bình
19162,Xã Đức Trạch,Xã,Huyện Bố Trạch,Tỉnh Quảng Bình
19165,Thị trấn Phong Nha,Thị trấn,Huyện Bố Trạch,Tỉnh Quảng Bình
19168,Xã Vạn Trạch,Xã,Huyện Bố Trạch,Tỉnh Quảng Bình
19174,Xã Phú Định,Xã,Huyện Bố Trạch,Tỉnh Quảng Bình
19177,Xã Trung Trạch,Xã,Huyện Bố Trạch,Tỉnh Quảng Bình
19180,Xã Tây Trạch,Xã,Huyện Bố Trạch,Tỉnh Quảng Bình
19183,Xã Hòa Trạch,Xã,Huyện Bố Trạch,Tỉnh Quảng Bình
19186,Xã Đại Trạch,Xã,Huyện Bố Trạch,Tỉnh Quảng Bình
19189,Xã Nhân Trạch,Xã,Huyện Bố Trạch,Tỉnh Quảng Bình
19192,Xã Tân Trạch,Xã,Huyện Bố Trạch,Tỉnh Quảng Bình
19198,Xã Lý Nam,Xã,Huyện Bố Trạch,Tỉnh Quảng Bình
19204,Xã Trường Sơn,Xã,Huyện Quảng Ninh,Tỉnh Quảng Bình
19207,Thị trấn Quán Hàu,Thị trấn,Huyện Quảng Ninh,Tỉnh Quảng Bình
19210,Xã Vĩnh Ninh,Xã,Huyện Quảng Ninh,Tỉnh Quảng Bình
19213,Xã Võ Ninh,Xã,Huyện Quảng Ninh,Tỉnh Quảng Bình
19216,Xã Hải Ninh,Xã,Huyện Quảng Ninh,Tỉnh Quảng Bình
19219,Xã Hàm Ninh,Xã,Huyện Quảng Ninh,Tỉnh Quảng Bình
19222,Xã Duy Ninh,Xã,Huyện Quảng Ninh,Tỉnh Quảng Bình
19225,Xã Gia Ninh,Xã,Huyện Quảng Ninh,Tỉnh Quảng Bình
19228,Xã Trường Xuân,Xã,Huyện Quảng Ninh,Tỉnh Quảng Bình
19231,Xã Hiền Ninh,Xã,Huyện Quảng Ninh,Tỉnh Quảng Bình
19234,Xã Tân Ninh,Xã,Huyện Quảng Ninh,Tỉnh Quảng Bình
19237,Xã Xuân Ninh,Xã,Huyện Quảng Ninh,Tỉnh Quảng Bình
19240,Xã An Ninh,Xã,Huyện Quảng Ninh,Tỉnh Quảng Bình
19243,Xã Vạn Ninh,Xã,Huyện Quảng Ninh,Tỉnh Quảng Bình
19246,Thị trấn NT Lệ Ninh,Thị trấn,Huyện Lệ Thủy,Tỉnh Quảng Bình
19249,Thị trấn Kiến Giang,Thị trấn,Huyện Lệ Thủy,Tỉnh Quảng Bình
19252,Xã Hồng Thủy,Xã,Huyện Lệ Thủy,Tỉnh Quảng Bình
19255,Xã Ngư Thủy Bắc,Xã,Huyện Lệ Thủy,Tỉnh Quảng Bình
19258,Xã Hoa Thủy,Xã,Huyện Lệ Thủy,Tỉnh Quảng Bình
19261,Xã Thanh Thủy,Xã,Huyện Lệ Thủy,Tỉnh Quảng Bình
19264,Xã An Thủy,Xã,Huyện Lệ Thủy,Tỉnh Quảng Bình
19267,Xã Phong Thủy,Xã,Huyện Lệ Thủy,Tỉnh Quảng Bình
19270,Xã Cam Thủy,Xã,Huyện Lệ Thủy,Tỉnh Quảng Bình
19273,Xã Ngân Thủy,Xã,Huyện Lệ Thủy,Tỉnh Quảng Bình
19276,Xã Sơn Thủy,Xã,Huyện Lệ Thủy,Tỉnh Quảng Bình
19279,Xã Lộc Thủy,Xã,Huyện Lệ Thủy,Tỉnh Quảng Bình
19285,Xã Liên Thủy,Xã,Huyện Lệ Thủy,Tỉnh Quảng Bình
19288,Xã Hưng Thủy,Xã,Huyện Lệ Thủy,Tỉnh Quảng Bình
19291,Xã Dương Thủy,Xã,Huyện Lệ Thủy,Tỉnh Quảng Bình
19294,Xã Tân Thủy,Xã,Huyện Lệ Thủy,Tỉnh Quảng Bình
19297,Xã Phú Thủy,Xã,Huyện Lệ Thủy,Tỉnh Quảng Bình
19300,Xã Xuân Thủy,Xã,Huyện Lệ Thủy,Tỉnh Quảng Bình
19303,Xã Mỹ Thủy,Xã,Huyện Lệ Thủy,Tỉnh Quảng Bình
19306,Xã Ngư Thủy ,Xã,Huyện Lệ Thủy,Tỉnh Quảng Bình
19309,Xã Mai Thủy,Xã,Huyện Lệ Thủy,Tỉnh Quảng Bình
19312,Xã Sen Thủy,Xã,Huyện Lệ Thủy,Tỉnh Quảng Bình
19315,Xã Thái Thủy,Xã,Huyện Lệ Thủy,Tỉnh Quảng Bình
19318,Xã Kim Thủy,Xã,Huyện Lệ Thủy,Tỉnh Quảng Bình
19321,Xã Trường Thủy,Xã,Huyện Lệ Thủy,Tỉnh Quảng Bình
19327,Xã Lâm Thủy,Xã,Huyện Lệ Thủy,Tỉnh Quảng Bình
19009,Phường Ba Đồn,Phường,Thị xã Ba Đồn,Tỉnh Quảng Bình
19060,Phường Quảng Long,Phường,Thị xã Ba Đồn,Tỉnh Quảng Bình
19066,Phường Quảng Thọ,Phường,Thị xã Ba Đồn,Tỉnh Quảng Bình
19069,Xã Quảng Tiên,Xã,Thị xã Ba Đồn,Tỉnh Quảng Bình
19075,Xã Quảng Trung,Xã,Thị xã Ba Đồn,Tỉnh Quảng Bình
19078,Phường Quảng Phong,Phường,Thị xã Ba Đồn,Tỉnh Quảng Bình
19081,Phường Quảng Thuận,Phường,Thị xã Ba Đồn,Tỉnh Quảng Bình
19084,Xã Quảng Tân,Xã,Thị xã Ba Đồn,Tỉnh Quảng Bình
19087,Xã Quảng Hải,Xã,Thị xã Ba Đồn,Tỉnh Quảng Bình
19090,Xã Quảng Sơn,Xã,Thị xã Ba Đồn,Tỉnh Quảng Bình
19093,Xã Quảng Lộc,Xã,Thị xã Ba Đồn,Tỉnh Quảng Bình
19096,Xã Quảng Thủy,Xã,Thị xã Ba Đồn,Tỉnh Quảng Bình
19099,Xã Quảng Văn,Xã,Thị xã Ba Đồn,Tỉnh Quảng Bình
19102,Phường Quảng Phúc,Phường,Thị xã Ba Đồn,Tỉnh Quảng Bình
19105,Xã Quảng Hòa,Xã,Thị xã Ba Đồn,Tỉnh Quảng Bình
19108,Xã Quảng Minh,Xã,Thị xã Ba Đồn,Tỉnh Quảng Bình
19330,Phường Đông Giang,Phường,Thành phố Đông Hà,Tỉnh Quảng Trị
19333,Phường 1,Phường,Thành phố Đông Hà,Tỉnh Quảng Trị
19336,Phường Đông Lễ,Phường,Thành phố Đông Hà,Tỉnh Quảng Trị
19339,Phường Đông Thanh,Phường,Thành phố Đông Hà,Tỉnh Quảng Trị
19342,Phường 2,Phường,Thành phố Đông Hà,Tỉnh Quảng Trị
19345,Phường 4,Phường,Thành phố Đông Hà,Tỉnh Quảng Trị
19348,Phường 5,Phường,Thành phố Đông Hà,Tỉnh Quảng Trị
19351,Phường Đông Lương,Phường,Thành phố Đông Hà,Tỉnh Quảng Trị
19354,Phường 3,Phường,Thành phố Đông Hà,Tỉnh Quảng Trị
19357,Phường 1,Phường,Thị xã Quảng Trị,Tỉnh Quảng Trị
19358,Phường An Đôn,Phường,Thị xã Quảng Trị,Tỉnh Quảng Trị
19360,Phường 2,Phường,Thị xã Quảng Trị,Tỉnh Quảng Trị
19361,Phường 3,Phường,Thị xã Quảng Trị,Tỉnh Quảng Trị
19705,Xã Hải Lệ,Xã,Thị xã Quảng Trị,Tỉnh Quảng Trị
19363,Thị trấn Hồ Xá,Thị trấn,Huyện Vĩnh Linh,Tỉnh Quảng Trị
19366,Thị trấn Bến Quan,Thị trấn,Huyện Vĩnh Linh,Tỉnh Quảng Trị
19369,Xã Vĩnh Thái,Xã,Huyện Vĩnh Linh,Tỉnh Quảng Trị
19372,Xã Vĩnh Tú,Xã,Huyện Vĩnh Linh,Tỉnh Quảng Trị
19375,Xã Vĩnh Chấp,Xã,Huyện Vĩnh Linh,Tỉnh Quảng Trị
19378,Xã Trung Nam,Xã,Huyện Vĩnh Linh,Tỉnh Quảng Trị
19384,Xã Kim Thạch,Xã,Huyện Vĩnh Linh,Tỉnh Quảng Trị
19387,Xã Vĩnh Long,Xã,Huyện Vĩnh Linh,Tỉnh Quảng Trị
19393,Xã Vĩnh Khê,Xã,Huyện Vĩnh Linh,Tỉnh Quảng Trị
19396,Xã Vĩnh Hòa,Xã,Huyện Vĩnh Linh,Tỉnh Quảng Trị
19402,Xã Vĩnh Thủy,Xã,Huyện Vĩnh Linh,Tỉnh Quảng Trị
19405,Xã Vĩnh Lâm,Xã,Huyện Vĩnh Linh,Tỉnh Quảng Trị
19408,Xã Hiền Thành,Xã,Huyện Vĩnh Linh,Tỉnh Quảng Trị
19414,Thị trấn Cửa Tùng,Thị trấn,Huyện Vĩnh Linh,Tỉnh Quảng Trị
19417,Xã Vĩnh Hà,Xã,Huyện Vĩnh Linh,Tỉnh Quảng Trị
19420,Xã Vĩnh Sơn,Xã,Huyện Vĩnh Linh,Tỉnh Quảng Trị
19423,Xã Vĩnh Giang,Xã,Huyện Vĩnh Linh,Tỉnh Quảng Trị
19426,Xã Vĩnh Ô,Xã,Huyện Vĩnh Linh,Tỉnh Quảng Trị
19429,Thị trấn Khe Sanh,Thị trấn,Huyện Hướng Hóa,Tỉnh Quảng Trị
19432,Thị trấn Lao Bảo,Thị trấn,Huyện Hướng Hóa,Tỉnh Quảng Trị
19435,Xã Hướng Lập,Xã,Huyện Hướng Hóa,Tỉnh Quảng Trị
19438,Xã Hướng Việt,Xã,Huyện Hướng Hóa,Tỉnh Quảng Trị
19441,Xã Hướng Phùng,Xã,Huyện Hướng Hóa,Tỉnh Quảng Trị
19444,Xã Hướng Sơn,Xã,Huyện Hướng Hóa,Tỉnh Quảng Trị
19447,Xã Hướng Linh,Xã,Huyện Hướng Hóa,Tỉnh Quảng Trị
19450,Xã Tân Hợp,Xã,Huyện Hướng Hóa,Tỉnh Quảng Trị
19453,Xã Hướng Tân,Xã,Huyện Hướng Hóa,Tỉnh Quảng Trị
19456,Xã Tân Thành,Xã,Huyện Hướng Hóa,Tỉnh Quảng Trị
19459,Xã Tân Long,Xã,Huyện Hướng Hóa,Tỉnh Quảng Trị
19462,Xã Tân Lập,Xã,Huyện Hướng Hóa,Tỉnh Quảng Trị
19465,Xã Tân Liên,Xã,Huyện Hướng Hóa,Tỉnh Quảng Trị
19468,Xã Húc,Xã,Huyện Hướng Hóa,Tỉnh Quảng Trị
19471,Xã Thuận,Xã,Huyện Hướng Hóa,Tỉnh Quảng Trị
19474,Xã Hướng Lộc,Xã,Huyện Hướng Hóa,Tỉnh Quảng Trị
19477,Xã Ba Tầng,Xã,Huyện Hướng Hóa,Tỉnh Quảng Trị
19480,Xã Thanh,Xã,Huyện Hướng Hóa,Tỉnh Quảng Trị
19483,Xã A Dơi,Xã,Huyện Hướng Hóa,Tỉnh Quảng Trị
19489,Xã Lìa,Xã,Huyện Hướng Hóa,Tỉnh Quảng Trị
19492,Xã Xy,Xã,Huyện Hướng Hóa,Tỉnh Quảng Trị
19495,Thị trấn Gio Linh,Thị trấn,Huyện Gio Linh,Tỉnh Quảng Trị
19496,Thị trấn Cửa Việt,Thị trấn,Huyện Gio Linh,Tỉnh Quảng Trị
19498,Xã Trung Giang,Xã,Huyện Gio Linh,Tỉnh Quảng Trị
19501,Xã Trung Hải,Xã,Huyện Gio Linh,Tỉnh Quảng Trị
19504,Xã Trung Sơn,Xã,Huyện Gio Linh,Tỉnh Quảng Trị
19507,Xã Phong Bình,Xã,Huyện Gio Linh,Tỉnh Quảng Trị
19510,Xã Gio Mỹ,Xã,Huyện Gio Linh,Tỉnh Quảng Trị
19519,Xã Gio Hải,Xã,Huyện Gio Linh,Tỉnh Quảng Trị
19522,Xã Gio An,Xã,Huyện Gio Linh,Tỉnh Quảng Trị
19534,Xã Linh Trường,Xã,Huyện Gio Linh,Tỉnh Quảng Trị
19537,Xã Gio Sơn,Xã,Huyện Gio Linh,Tỉnh Quảng Trị
19543,Xã Gio Mai,Xã,Huyện Gio Linh,Tỉnh Quảng Trị
19546,Xã Hải Thái,Xã,Huyện Gio Linh,Tỉnh Quảng Trị
19552,Xã Gio Quang,Xã,Huyện Gio Linh,Tỉnh Quảng Trị
19555,Thị trấn Krông Klang,Thị trấn,Huyện Đa Krông,Tỉnh Quảng Trị
19558,Xã Mò Ó,Xã,Huyện Đa Krông,Tỉnh Quảng Trị
19561,Xã Hướng Hiệp,Xã,Huyện Đa Krông,Tỉnh Quảng Trị
19564,Xã Đa Krông,Xã,Huyện Đa Krông,Tỉnh Quảng Trị
19567,Xã Triệu Nguyên,Xã,Huyện Đa Krông,Tỉnh Quảng Trị
19570,Xã Ba Lòng,Xã,Huyện Đa Krông,Tỉnh Quảng Trị
19576,Xã Ba Nang,Xã,Huyện Đa Krông,Tỉnh Quảng Trị
19579,Xã Tà Long,Xã,Huyện Đa Krông,Tỉnh Quảng Trị
19582,Xã Húc Nghì,Xã,Huyện Đa Krông,Tỉnh Quảng Trị
19585,Xã A Vao,Xã,Huyện Đa Krông,Tỉnh Quảng Trị
19588,Xã Tà Rụt,Xã,Huyện Đa Krông,Tỉnh Quảng Trị
19591,Xã A Bung,Xã,Huyện Đa Krông,Tỉnh Quảng Trị
19594,Xã A Ngo,Xã,Huyện Đa Krông,Tỉnh Quảng Trị
19597,Thị trấn Cam Lộ,Thị trấn,Huyện Cam Lộ,Tỉnh Quảng Trị
19600,Xã Cam Tuyền,Xã,Huyện Cam Lộ,Tỉnh Quảng Trị
19603,Xã Thanh An,Xã,Huyện Cam Lộ,Tỉnh Quảng Trị
19606,Xã Cam Thủy,Xã,Huyện Cam Lộ,Tỉnh Quảng Trị
19612,Xã Cam Thành,Xã,Huyện Cam Lộ,Tỉnh Quảng Trị
19615,Xã Cam Hiếu,Xã,Huyện Cam Lộ,Tỉnh Quảng Trị
19618,Xã Cam Chính,Xã,Huyện Cam Lộ,Tỉnh Quảng Trị
19621,Xã Cam Nghĩa,Xã,Huyện Cam Lộ,Tỉnh Quảng Trị
19624,Thị Trấn Ái Tử,Thị trấn,Huyện Triệu Phong,Tỉnh Quảng Trị
19627,Xã Triệu Tân,Xã,Huyện Triệu Phong,Tỉnh Quảng Trị
19633,Xã Triệu Phước,Xã,Huyện Triệu Phong,Tỉnh Quảng Trị
19636,Xã Triệu Độ,Xã,Huyện Triệu Phong,Tỉnh Quảng Trị
19639,Xã Triệu Trạch,Xã,Huyện Triệu Phong,Tỉnh Quảng Trị
19642,Xã Triệu Thuận,Xã,Huyện Triệu Phong,Tỉnh Quảng Trị
19645,Xã Triệu Đại,Xã,Huyện Triệu Phong,Tỉnh Quảng Trị
19648,Xã Triệu Hòa,Xã,Huyện Triệu Phong,Tỉnh Quảng Trị
19654,Xã Triệu Cơ,Xã,Huyện Triệu Phong,Tỉnh Quảng Trị
19657,Xã Triệu Long,Xã,Huyện Triệu Phong,Tỉnh Quảng Trị
19660,Xã Triệu Tài,Xã,Huyện Triệu Phong,Tỉnh Quảng Trị
19666,Xã Triệu Trung,Xã,Huyện Triệu Phong,Tỉnh Quảng Trị
19669,Xã Triệu Ái,Xã,Huyện Triệu Phong,Tỉnh Quảng Trị
19672,Xã Triệu Thượng,Xã,Huyện Triệu Phong,Tỉnh Quảng Trị
19675,Xã Triệu Giang,Xã,Huyện Triệu Phong,Tỉnh Quảng Trị
19678,Xã Triệu Thành,Xã,Huyện Triệu Phong,Tỉnh Quảng Trị
19681,Thị trấn Diên Sanh,Thị trấn,Huyện Hải Lăng,Tỉnh Quảng Trị
19684,Xã Hải An,Xã,Huyện Hải Lăng,Tỉnh Quảng Trị
19687,Xã Hải Bình,Xã,Huyện Hải Lăng,Tỉnh Quảng Trị
19693,Xã Hải Quy,Xã,Huyện Hải Lăng,Tỉnh Quảng Trị
19699,Xã Hải Hưng,Xã,Huyện Hải Lăng,Tỉnh Quảng Trị
19702,Xã Hải Phú,Xã,Huyện Hải Lăng,Tỉnh Quảng Trị
19708,Xã Hải Thượng,Xã,Huyện Hải Lăng,Tỉnh Quảng Trị
19711,Xã Hải Dương,Xã,Huyện Hải Lăng,Tỉnh Quảng Trị
19714,Xã Hải Định,Xã,Huyện Hải Lăng,Tỉnh Quảng Trị
19717,Xã Hải Lâm,Xã,Huyện Hải Lăng,Tỉnh Quảng Trị
19726,Xã Hải Phong,Xã,Huyện Hải Lăng,Tỉnh Quảng Trị
19729,Xã Hải Trường,Xã,Huyện Hải Lăng,Tỉnh Quảng Trị
19735,Xã Hải Sơn,Xã,Huyện Hải Lăng,Tỉnh Quảng Trị
19738,Xã Hải Chánh,Xã,Huyện Hải Lăng,Tỉnh Quảng Trị
19741,Xã Hải Khê,Xã,Huyện Hải Lăng,Tỉnh Quảng Trị
19777,Phường Vỹ Dạ,Phường,Quận Thuận Hóa,Thành phố Huế
19780,Phường Phường Đúc,Phường,Quận Thuận Hóa,Thành phố Huế
19783,Phường Vĩnh Ninh,Phường,Quận Thuận Hóa,Thành phố Huế
19786,Phường Phú Hội,Phường,Quận Thuận Hóa,Thành phố Huế
19789,Phường Phú Nhuận,Phường,Quận Thuận Hóa,Thành phố Huế
19792,Phường Xuân Phú,Phường,Quận Thuận Hóa,Thành phố Huế
19795,Phường Trường An,Phường,Quận Thuận Hóa,Thành phố Huế
19798,Phường Phước Vĩnh,Phường,Quận Thuận Hóa,Thành phố Huế
19801,Phường An Cựu,Phường,Quận Thuận Hóa,Thành phố Huế
19807,Phường Thuỷ Biều,Phường,Quận Thuận Hóa,Thành phố Huế
19813,Phường Thuỷ Xuân,Phường,Quận Thuận Hóa,Thành phố Huế
19815,Phường An Đông,Phường,Quận Thuận Hóa,Thành phố Huế
19816,Phường An Tây,Phường,Quận Thuận Hóa,Thành phố Huế
19900,Phường Thuận An,Phường,Quận Thuận Hóa,Thành phố Huế
19909,Phường Dương Nỗ,Phường,Quận Thuận Hóa,Thành phố Huế
19930,Phường Phú Thượng,Phường,Quận Thuận Hóa,Thành phố Huế
19963,Phường Thủy Vân,Phường,Quận Thuận Hóa,Thành phố Huế
19981,Phường Thủy Bằng,Phường,Quận Thuận Hóa,Thành phố Huế
20002,Phường Hương Phong,Phường,Quận Thuận Hóa,Thành phố Huế
19750,Phường Tây Lộc,Phường,Quận Phú Xuân,Thành phố Huế
19753,Phường Thuận Lộc,Phường,Quận Phú Xuân,Thành phố Huế
19756,Phường Gia Hội,Phường,Quận Phú Xuân,Thành phố Huế
19759,Phường Phú Hậu,Phường,Quận Phú Xuân,Thành phố Huế
19762,Phường Thuận Hòa,Phường,Quận Phú Xuân,Thành phố Huế
19768,Phường Đông Ba,Phường,Quận Phú Xuân,Thành phố Huế
19774,Phường Kim Long,Phường,Quận Phú Xuân,Thành phố Huế
19803,Phường An Hòa,Phường,Quận Phú Xuân,Thành phố Huế
19804,Phường Hương Sơ,Phường,Quận Phú Xuân,Thành phố Huế
19810,Phường Hương Long,Phường,Quận Phú Xuân,Thành phố Huế
20014,Phường Hương Vinh,Phường,Quận Phú Xuân,Thành phố Huế
20023,Phường Hương An,Phường,Quận Phú Xuân,Thành phố Huế
20029,Phường Long Hồ,Phường,Quận Phú Xuân,Thành phố Huế
19819,Phường Phong Thu,Phường,Thị xã Phong Điền,Thành phố Huế
19825,Xã Phong Thạnh,Xã,Thị xã Phong Điền,Thành phố Huế
19828,Phường Phong Phú,Phường,Thị xã Phong Điền,Thành phố Huế
19831,Xã Phong Bình,Xã,Thị xã Phong Điền,Thành phố Huế
19837,Xã Phong Chương,Xã,Thị xã Phong Điền,Thành phố Huế
19843,Phường Phong Hải,Phường,Thị xã Phong Điền,Thành phố Huế
19846,Phường Phong Hòa,Phường,Thị xã Phong Điền,Thành phố Huế
19852,Phường Phong Hiền,Phường,Thị xã Phong Điền,Thành phố Huế
19855,Xã Phong Mỹ,Xã,Thị xã Phong Điền,Thành phố Huế
19858,Phường Phong An,Phường,Thị xã Phong Điền,Thành phố Huế
19861,Xã Phong Xuân,Xã,Thị xã Phong Điền,Thành phố Huế
19864,Xã Phong Sơn,Xã,Thị xã Phong Điền,Thành phố Huế
19867,Thị trấn Sịa,Thị trấn,Huyện Quảng Điền,Thành phố Huế
19870,Xã Quảng Thái,Xã,Huyện Quảng Điền,Thành phố Huế
19873,Xã Quảng Ngạn,Xã,Huyện Quảng Điền,Thành phố Huế
19876,Xã Quảng Lợi,Xã,Huyện Quảng Điền,Thành phố Huế
19879,Xã Quảng Công,Xã,Huyện Quảng Điền,Thành phố Huế
19882,Xã Quảng Phước,Xã,Huyện Quảng Điền,Thành phố Huế
19885,Xã Quảng Vinh,Xã,Huyện Quảng Điền,Thành phố Huế
19888,Xã Quảng An,Xã,Huyện Quảng Điền,Thành phố Huế
19891,Xã Quảng Thành,Xã,Huyện Quảng Điền,Thành phố Huế
19894,Xã Quảng Thọ,Xã,Huyện Quảng Điền,Thành phố Huế
19897,Xã Quảng Phú,Xã,Huyện Quảng Điền,Thành phố Huế
19903,Xã Phú Thuận,Xã,Huyện Phú Vang,Thành phố Huế
19912,Xã Phú An,Xã,Huyện Phú Vang,Thành phố Huế
19915,Xã Phú Hải,Xã,Huyện Phú Vang,Thành phố Huế
19918,Xã Phú Xuân,Xã,Huyện Phú Vang,Thành phố Huế
19921,Xã Phú Diên,Xã,Huyện Phú Vang,Thành phố Huế
19927,Xã Phú Mỹ,Xã,Huyện Phú Vang,Thành phố Huế
19933,Xã Phú Hồ,Xã,Huyện Phú Vang,Thành phố Huế
19936,Xã Vinh Xuân,Xã,Huyện Phú Vang,Thành phố Huế
19939,Xã Phú Lương,Xã,Huyện Phú Vang,Thành phố Huế
19942,Thị trấn Phú Đa,Thị trấn,Huyện Phú Vang,Thành phố Huế
19945,Xã Vinh Thanh,Xã,Huyện Phú Vang,Thành phố Huế
19948,Xã Vinh An,Xã,Huyện Phú Vang,Thành phố Huế
19954,Xã Phú Gia,Xã,Huyện Phú Vang,Thành phố Huế
